chick_ring_number,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,hatch_nest_dad_Ring,Extra-pair_paternity,Extra-pair_dad_ring,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,d14_hatch_nest_brood_size,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,rear_nest_LD,rear_nest_CS,rear_nest_OH,rear_d0_rear_nest_brood_size,rear_Cs_out,rear_Cs_in,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,number_chicks_fledged_from_rear_nest,Date_of_day14,day_14_tarsus_length,day_14_weight,day14_measurer,chick_sex_molec,chick_survival_to_first_breed_season
P808350,2002,202175,MP,MP39,P803600,P803635,2,.,P803635,11,10,35,9,9,202175,MP,MP39,P803600,P803635,5,1,11,10,35,9,3,6,3,12,11,11,49,16.7,10,3,1,0
P808351,2002,202018,B,B63,P803660,.,1,.,.,12,13,36,12,10,202018,B,B63,P803660,.,5,1,12,13,36,12,4,8,4,16,12,11,50,15.6,7.8,3,2,0
P808352,2002,202194,MP,MP91,P803636,P803179,1,.,.,14,11,36,11,9,202018,B,B63,P803660,.,5,2,12,13,36,12,4,8,4,16,12,11,50,17.7,11.1,3,2,0
P808353,2002,202194,MP,MP91,P803636,P803179,2,.,P803179,14,11,36,11,9,202018,B,B63,P803660,.,5,2,12,13,36,12,4,8,4,16,12,11,50,15.9,8.9,3,1,0
P808354,2002,202018,B,B63,P803660,.,2,.,.,12,13,36,12,10,202018,B,B63,P803660,.,5,1,12,13,36,12,4,8,4,16,12,11,50,15.1,8.1,3,2,0
P808355,2002,202018,B,B63,P803660,.,2,.,.,12,13,36,12,10,202018,B,B63,P803660,.,5,1,12,13,36,12,4,8,4,16,12,11,50,15.2,8.1,3,2,0
P808356,2002,202194,MP,MP91,P803636,P803179,2,.,P803179,14,11,36,11,9,202018,B,B63,P803660,.,5,2,12,13,36,12,4,8,4,16,12,11,50,16.4,9.2,3,1,0
P808357,2002,202194,MP,MP91,P803636,P803179,.,.,P803179,14,11,36,11,9,202018,B,B63,P803660,.,5,2,12,13,36,12,4,8,4,16,12,11,50,16.1,8.9,3,.,0
P808358,2002,202018,B,B63,P803660,.,2,.,.,12,13,36,12,10,202018,B,B63,P803660,.,5,1,12,13,36,12,4,8,4,16,12,11,50,15.8,9,3,2,0
P808359,2002,202018,B,B63,P803660,.,1,.,.,12,13,36,12,10,202018,B,B63,P803660,.,5,1,12,13,36,12,4,8,4,16,12,11,50,15.7,6.8,3,2,0
P808360,2002,202194,MP,MP91,P803636,P803179,2,.,P803179,14,11,36,11,9,202018,B,B63,P803660,.,5,2,12,13,36,12,4,8,4,16,12,11,50,16.8,9.5,3,2,0
P808361,2002,202194,MP,MP91,P803636,P803179,1,.,.,14,11,36,11,9,202018,B,B63,P803660,.,5,2,12,13,36,12,4,8,4,16,12,11,50,15.8,8.7,3,1,0
P808362,2002,202018,B,B63,P803660,.,2,.,.,12,13,36,12,10,202018,B,B63,P803660,.,5,1,12,13,36,12,4,8,4,16,12,11,50,15,7.8,3,1,0
P808363,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202016,B,B60,P803637,P803427,5,1,13,10,36,11,2,5,3,12,12,12,50,17.1,10.4,3,2,0
P808364,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202016,B,B60,P803637,P803427,5,1,13,10,36,11,2,5,3,12,12,12,50,16.3,9.4,3,1,1
P808365,2002,202040,B,B156,P804772,.,2,.,.,17,8,36,7,7,202016,B,B60,P803637,P803427,5,2,13,10,36,11,2,5,3,12,12,12,50,16.5,11.1,3,2,0
P808366,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202016,B,B60,P803637,P803427,5,1,13,10,36,11,2,5,3,12,12,12,50,17.2,10.1,3,2,0
P808367,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202016,B,B60,P803637,P803427,5,1,13,10,36,11,2,5,3,12,12,12,50,16.8,9.8,3,2,0
P808368,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202016,B,B60,P803637,P803427,5,1,13,10,36,11,2,5,3,12,12,12,50,17.2,10.7,3,2,0
P808369,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202016,B,B60,P803637,P803427,5,1,13,10,36,11,2,5,3,12,12,12,50,15.6,8.5,3,1,0
P808370,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202016,B,B60,P803637,P803427,5,1,13,10,36,11,2,5,3,12,12,12,50,17.1,10,3,2,0
P808371,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202016,B,B60,P803637,P803427,5,1,13,10,36,11,2,5,3,12,12,12,50,16.5,10.2,3,2,0
P808372,2002,202040,B,B156,P804772,.,2,.,.,17,8,36,7,7,202016,B,B60,P803637,P803427,5,2,13,10,36,11,2,5,3,12,12,12,50,16.6,10.6,3,2,0
P808373,2002,202040,B,B156,P804772,.,2,.,.,17,8,36,7,7,202016,B,B60,P803637,P803427,5,2,13,10,36,11,2,5,3,12,12,12,50,17.4,10.4,3,2,0
P808374,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202016,B,B60,P803637,P803427,5,1,13,10,36,11,2,5,3,12,12,12,50,16.2,8.6,3,1,0
P808375,2002,202040,B,B156,P804772,.,2,.,.,17,8,36,7,7,202040,B,B156,P804772,.,6,1,17,8,36,7,5,2,-3,4,4,2,50,15.9,10.1,3,2,0
P808376,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202040,B,B156,P804772,.,6,2,17,8,36,7,5,2,-3,4,4,2,50,16.6,9.7,3,2,0
P808377,2002,202016,B,B60,P803637,P803427,2,.,P803427,13,10,36,11,11,202040,B,B156,P804772,.,6,2,17,8,36,7,5,2,-3,4,4,2,50,17,11.3,3,1,0
P808378,2002,202040,B,B156,P804772,.,1,.,.,17,8,36,7,7,202040,B,B156,P804772,.,6,1,17,8,36,7,5,2,-3,4,4,2,50,15.8,10.1,3,2,0
P808379,2002,202071,C,C33,P803587,P803585,2,.,P803585,9,12,36,8,2,202089,C,C129,P803195,P803585,6,2,8,14,36,13,7,4,-3,10,8,8,50,17,10.7,3,2,0
P808380,2002,202089,C,C129,P803195,P803585,2,.,P803585,8,14,36,13,6,202089,C,C129,P803195,P803585,6,1,8,14,36,13,7,4,-3,10,8,8,50,17,10.9,3,1,0
P808381,2002,202089,C,C129,P803195,P803585,2,.,P803585,8,14,36,13,6,202089,C,C129,P803195,P803585,6,1,8,14,36,13,7,4,-3,10,8,8,50,17.3,11.4,3,2,0
P808382,2002,202089,C,C129,P803195,P803585,1,P803473,P803473,8,14,36,13,6,202089,C,C129,P803195,P803585,6,1,8,14,36,13,7,4,-3,10,8,8,50,17.6,11.7,3,2,1
P808383,2002,202071,C,C33,P803587,P803585,2,.,P803585,9,12,36,8,2,202089,C,C129,P803195,P803585,6,2,8,14,36,13,7,4,-3,10,8,8,50,16.9,11,3,2,1
P808384,2002,202089,C,C129,P803195,P803585,2,.,P803585,8,14,36,13,6,202089,C,C129,P803195,P803585,6,1,8,14,36,13,7,4,-3,10,8,8,50,17.1,11,3,1,1
P808385,2002,202089,C,C129,P803195,P803585,2,.,P803585,8,14,36,13,6,202089,C,C129,P803195,P803585,6,1,8,14,36,13,7,4,-3,10,8,8,50,17.1,11.1,3,2,0
P808386,2002,202089,C,C129,P803195,P803585,2,.,P803585,8,14,36,13,6,202089,C,C129,P803195,P803585,6,1,8,14,36,13,7,4,-3,10,8,8,50,16.9,11.3,3,1,0
P808387,2002,202209,O,O17,P803228,P803073,2,.,P803073,18,9,38,7,3,202155,E,E62A,P803671,E509318,6,2,17,10,38,10,6,3,-3,7,7,7,52,16.5,10.6,3,1,1
P808388,2002,202155,E,E62A,P803671,E509318,.,.,E509318,17,10,38,10,4,202155,E,E62A,P803671,E509318,6,1,17,10,38,10,6,3,-3,7,7,7,52,17.6,11.1,3,.,0
P808389,2002,202209,O,O17,P803228,P803073,2,.,P803073,18,9,38,7,3,202155,E,E62A,P803671,E509318,6,2,17,10,38,10,6,3,-3,7,7,7,52,17.5,10.4,3,1,0
P808390,2002,202209,O,O17,P803228,P803073,2,.,P803073,18,9,38,7,3,202155,E,E62A,P803671,E509318,6,2,17,10,38,10,6,3,-3,7,7,7,52,16.8,10.6,3,1,0
P808391,2002,202155,E,E62A,P803671,E509318,.,.,E509318,17,10,38,10,4,202155,E,E62A,P803671,E509318,6,1,17,10,38,10,6,3,-3,7,7,7,52,17.2,10.1,3,1,0
P808392,2002,202155,E,E62A,P803671,E509318,.,.,E509318,17,10,38,10,4,202155,E,E62A,P803671,E509318,6,1,17,10,38,10,6,3,-3,7,7,7,52,17,10.4,3,1,0
P808393,2002,202155,E,E62A,P803671,E509318,.,.,E509318,17,10,38,10,4,202155,E,E62A,P803671,E509318,6,1,17,10,38,10,6,3,-3,7,7,7,52,17.1,9.9,3,1,0
P808394,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,17.1,11.9,3,2,0
P808395,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,17.3,11.5,3,2,1
P808396,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,17.5,11.5,3,2,0
P808397,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,16.8,11.7,3,2,0
P808398,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,17.2,10.7,3,2,0
P808399,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,16.6,10.2,3,2,0
P808400,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,15.7,10.9,3,1,0
P808401,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,15.8,10.8,3,2,0
P808402,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,16.7,11.4,3,1,0
P808403,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,16.9,11.3,3,1,0
P808404,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,16.6,12,3,2,0
P808405,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,16.7,11.4,3,2,0
P808406,2002,202252,O,O118,P804730,P803655,.,.,P803655,13,13,38,13,13,202252,O,O118,P804730,P803655,7,1,13,13,38,13,0,0,0,13,13,13,52,15.9,10,3,1,0
P808407,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,17.5,13,3,2,0
P808408,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,17.8,12.6,3,2,0
P808409,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,16.4,11.6,3,1,0
P808410,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,16.8,10.6,3,1,0
P808411,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,16.9,10.7,3,1,0
P808412,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,17.5,12.4,3,2,0
P808413,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,17.5,11.4,3,2,0
P808414,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,17.7,12,3,2,0
P808415,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,17.6,12.6,3,2,0
P808416,2002,202338,W,W104,P803146,P804464,1,.,.,15,10,38,.,10,202338,W,W104,P803146,P804464,7,1,15,10,38,.,0,0,0,.,10,10,52,16.3,11.1,3,1,0
P808434,2002,202058,C,C3,P803416,.,.,.,.,19,10,39,.,9,202058,C,C3,P803416,.,7,1,19,10,39,.,0,0,0,.,9,9,53,17.5,10.9,3,.,0
P808435,2002,202058,C,C3,P803416,.,.,.,.,19,10,39,.,9,202058,C,C3,P803416,.,7,1,19,10,39,.,0,0,0,.,9,9,53,17.2,10.7,3,.,0
P808436,2002,202058,C,C3,P803416,.,.,.,.,19,10,39,.,9,202058,C,C3,P803416,.,7,1,19,10,39,.,0,0,0,.,9,9,53,17.5,11.7,3,.,0
P808437,2002,202058,C,C3,P803416,.,.,.,.,19,10,39,.,9,202058,C,C3,P803416,.,7,1,19,10,39,.,0,0,0,.,9,9,53,16.7,10.4,3,.,0
P808438,2002,202058,C,C3,P803416,.,.,.,.,19,10,39,.,9,202058,C,C3,P803416,.,7,1,19,10,39,.,0,0,0,.,9,9,53,17.4,10.7,3,.,0
P808439,2002,202058,C,C3,P803416,.,.,.,.,19,10,39,.,9,202058,C,C3,P803416,.,7,1,19,10,39,.,0,0,0,.,9,9,53,16.4,10.8,3,.,0
P808440,2002,202058,C,C3,P803416,.,.,.,.,19,10,39,.,9,202058,C,C3,P803416,.,7,1,19,10,39,.,0,0,0,.,9,9,53,16.2,10.1,3,.,0
P808441,2002,202058,C,C3,P803416,.,.,.,.,19,10,39,.,9,202058,C,C3,P803416,.,7,1,19,10,39,.,0,0,0,.,9,9,53,16.8,10.9,3,.,0
P808442,2002,202058,C,C3,P803416,.,.,.,.,19,10,39,.,9,202058,C,C3,P803416,.,7,1,19,10,39,.,0,0,0,.,9,9,53,16.7,10.5,3,.,0
P808443,2002,202083,C,C107,P803689,P803688,2,.,P803688,20,9,42,.,9,202083,C,C107,P803689,P803688,7,1,20,9,42,.,0,0,0,.,9,9,56,16.7,10.7,3,2,0
P808444,2002,202083,C,C107,P803689,P803688,2,.,P803688,20,9,42,.,9,202083,C,C107,P803689,P803688,7,1,20,9,42,.,0,0,0,.,9,9,56,16.8,10.5,3,1,0
P808445,2002,202083,C,C107,P803689,P803688,2,.,P803688,20,9,42,.,9,202083,C,C107,P803689,P803688,7,1,20,9,42,.,0,0,0,.,9,9,56,16.3,10.6,3,1,0
P808446,2002,202083,C,C107,P803689,P803688,2,.,P803688,20,9,42,.,9,202083,C,C107,P803689,P803688,7,1,20,9,42,.,0,0,0,.,9,9,56,15.8,10,3,1,0
P808447,2002,202083,C,C107,P803689,P803688,1,.,.,20,9,42,.,9,202083,C,C107,P803689,P803688,7,1,20,9,42,.,0,0,0,.,9,9,56,16.2,11.1,3,2,0
P808448,2002,202083,C,C107,P803689,P803688,2,.,P803688,20,9,42,.,9,202083,C,C107,P803689,P803688,7,1,20,9,42,.,0,0,0,.,9,9,56,17.1,10.7,3,2,0
P808449,2002,202083,C,C107,P803689,P803688,1,.,.,20,9,42,.,9,202083,C,C107,P803689,P803688,7,1,20,9,42,.,0,0,0,.,9,9,56,16.3,10.7,3,1,0
P808450,2002,202083,C,C107,P803689,P803688,2,.,P803688,20,9,42,.,9,202083,C,C107,P803689,P803688,7,1,20,9,42,.,0,0,0,.,9,9,56,16.7,10.8,3,1,0
P808451,2002,202083,C,C107,P803689,P803688,1,.,.,20,9,42,.,9,202083,C,C107,P803689,P803688,7,1,20,9,42,.,0,0,0,.,9,9,56,16.5,10.4,3,1,0
P808452,2002,202103,CP,CP14A,P805260,.,.,.,.,23,7,42,2,2,202103,CP,CP14A,P805260,.,7,1,23,7,42,2,0,0,0,2,2,2,56,16.8,11.3,3,1,0
P808453,2002,202103,CP,CP14A,P805260,.,.,.,.,23,7,42,2,2,202103,CP,CP14A,P805260,.,7,1,23,7,42,2,0,0,0,2,2,2,56,15.9,10.9,3,1,1
P808454,2002,202112,CP,CP36,P803697,P805183,2,.,P805183,22,12,42,.,9,202112,CP,CP36,P803697,P805183,7,1,22,9,42,.,0,0,0,.,9,9,56,17.6,12.5,3,2,0
P808455,2002,202112,CP,CP36,P803697,P805183,2,.,P805183,22,12,42,.,9,202112,CP,CP36,P803697,P805183,7,1,22,9,42,.,0,0,0,.,9,9,56,17.5,11.7,3,2,0
P808456,2002,202112,CP,CP36,P803697,P805183,1,.,.,22,12,42,.,9,202112,CP,CP36,P803697,P805183,7,1,22,9,42,.,0,0,0,.,9,9,56,17.3,11.4,3,1,0
P808457,2002,202112,CP,CP36,P803697,P805183,2,.,P805183,22,12,42,.,9,202112,CP,CP36,P803697,P805183,7,1,22,9,42,.,0,0,0,.,9,9,56,17.1,11.3,3,1,0
P808458,2002,202112,CP,CP36,P803697,P805183,1,.,.,22,12,42,.,9,202112,CP,CP36,P803697,P805183,7,1,22,9,42,.,0,0,0,.,9,9,56,17.4,10.7,3,1,0
P808459,2002,202112,CP,CP36,P803697,P805183,2,.,P805183,22,12,42,.,9,202112,CP,CP36,P803697,P805183,7,1,22,9,42,.,0,0,0,.,9,9,56,17.6,12.7,3,2,0
P808460,2002,202112,CP,CP36,P803697,P805183,1,.,.,22,12,42,.,9,202112,CP,CP36,P803697,P805183,7,1,22,9,42,.,0,0,0,.,9,9,56,17.5,11.2,3,1,0
P808461,2002,202112,CP,CP36,P803697,P805183,2,.,P805183,22,12,42,.,9,202112,CP,CP36,P803697,P805183,7,1,22,9,42,.,0,0,0,.,9,9,56,16.9,11.7,3,1,0
P808462,2002,202112,CP,CP36,P803697,P805183,1,.,.,22,12,42,.,9,202112,CP,CP36,P803697,P805183,7,1,22,9,42,.,0,0,0,.,9,9,56,17.4,11.4,3,2,1
P808463,2002,202198,O,O3,P803685,.,.,.,.,20,11,42,.,8,202198,O,O3,P803685,.,7,1,20,11,42,.,0,0,0,.,8,8,56,16.7,11.4,3,1,0
P808464,2002,202198,O,O3,P803685,.,.,.,.,20,11,42,.,8,202198,O,O3,P803685,.,7,1,20,11,42,.,0,0,0,.,8,8,56,17.8,11.9,3,.,0
P808465,2002,202198,O,O3,P803685,.,.,.,.,20,11,42,.,8,202198,O,O3,P803685,.,7,1,20,11,42,.,0,0,0,.,8,8,56,18.2,11.9,3,.,0
P808466,2002,202198,O,O3,P803685,.,.,.,.,20,11,42,.,8,202198,O,O3,P803685,.,7,1,20,11,42,.,0,0,0,.,8,8,56,17.5,11.9,3,2,0
P808467,2002,202198,O,O3,P803685,.,.,.,.,20,11,42,.,8,202198,O,O3,P803685,.,7,1,20,11,42,.,0,0,0,.,8,8,56,17.2,11.4,3,.,0
P808468,2002,202198,O,O3,P803685,.,.,.,.,20,11,42,.,8,202198,O,O3,P803685,.,7,1,20,11,42,.,0,0,0,.,8,8,56,16.7,11,3,1,0
P808469,2002,202198,O,O3,P803685,.,.,.,.,20,11,42,.,8,202198,O,O3,P803685,.,7,1,20,11,42,.,0,0,0,.,8,8,56,16.3,10.9,3,1,0
P808470,2002,202198,O,O3,P803685,.,.,.,.,20,11,42,.,8,202198,O,O3,P803685,.,7,1,20,11,42,.,0,0,0,.,8,8,56,17.4,11.4,3,.,0
P808471,2002,202261,SW,SW2,P803294,.,.,.,.,24,7,42,.,7,202261,SW,SW2,P803294,.,7,1,24,7,42,.,0,0,0,.,7,7,56,16.9,10.4,3,.,0
P808472,2002,202261,SW,SW2,P803294,.,.,.,.,24,7,42,.,7,202261,SW,SW2,P803294,.,7,1,24,7,42,.,0,0,0,.,7,7,56,17.5,11.5,3,.,0
P808473,2002,202261,SW,SW2,P803294,.,.,.,.,24,7,42,.,7,202261,SW,SW2,P803294,.,7,1,24,7,42,.,0,0,0,.,7,7,56,17.4,11.4,3,.,0
P808474,2002,202261,SW,SW2,P803294,.,.,.,.,24,7,42,.,7,202261,SW,SW2,P803294,.,7,1,24,7,42,.,0,0,0,.,7,7,56,17.5,12.2,3,.,0
P808475,2002,202261,SW,SW2,P803294,.,.,.,.,24,7,42,.,7,202261,SW,SW2,P803294,.,7,1,24,7,42,.,0,0,0,.,7,7,56,17.7,11.8,3,.,0
P808476,2002,202261,SW,SW2,P803294,.,.,.,.,24,7,42,.,7,202261,SW,SW2,P803294,.,7,1,24,7,42,.,0,0,0,.,7,7,56,15.3,9.3,3,.,0
P808477,2002,202261,SW,SW2,P803294,.,.,.,.,24,7,42,.,7,202261,SW,SW2,P803294,.,7,1,24,7,42,.,0,0,0,.,7,7,56,15.6,11.2,3,.,0
P808478,2002,202287,SW,SW116,P803677,P803676,.,.,P803676,18,11,42,10,9,202287,SW,SW116,P803677,P803676,7,1,18,11,42,10,0,0,0,10,9,9,56,15.8,10.5,3,1,0
P808479,2002,202287,SW,SW116,P803677,P803676,.,.,P803676,18,11,42,10,9,202287,SW,SW116,P803677,P803676,7,1,18,11,42,10,0,0,0,10,9,9,56,16.2,10.7,3,2,0
P808480,2002,202287,SW,SW116,P803677,P803676,.,.,P803676,18,11,42,10,9,202287,SW,SW116,P803677,P803676,7,1,18,11,42,10,0,0,0,10,9,9,56,15.7,10.4,3,1,0
P808481,2002,202287,SW,SW116,P803677,P803676,.,.,P803676,18,11,42,10,9,202287,SW,SW116,P803677,P803676,7,1,18,11,42,10,0,0,0,10,9,9,56,16.5,11,3,2,0
P808482,2002,202287,SW,SW116,P803677,P803676,.,.,P803676,18,11,42,10,9,202287,SW,SW116,P803677,P803676,7,1,18,11,42,10,0,0,0,10,9,9,56,16.4,10.5,3,2,0
P808483,2002,202287,SW,SW116,P803677,P803676,.,.,P803676,18,11,42,10,9,202287,SW,SW116,P803677,P803676,7,1,18,11,42,10,0,0,0,10,9,9,56,15.5,9.7,3,1,0
P808484,2002,202287,SW,SW116,P803677,P803676,.,.,P803676,18,11,42,10,9,202287,SW,SW116,P803677,P803676,7,1,18,11,42,10,0,0,0,10,9,9,56,16.3,10.5,3,2,0
P808485,2002,202287,SW,SW116,P803677,P803676,.,.,P803676,18,11,42,10,9,202287,SW,SW116,P803677,P803676,7,1,18,11,42,10,0,0,0,10,9,9,56,15.3,9.3,3,1,0
P808486,2002,202287,SW,SW116,P803677,P803676,.,.,P803676,18,11,42,10,9,202287,SW,SW116,P803677,P803676,7,1,18,11,42,10,0,0,0,10,9,9,56,16.2,11,3,2,0
P808487,2002,202240,O,O80,P803292,P803678,.,.,P803678,21,9,42,5,5,202240,O,O80,P803292,P803678,7,1,21,9,42,5,0,0,0,5,5,5,56,17.5,12.1,3,.,1
P808488,2002,202240,O,O80,P803292,P803678,.,.,P803678,21,9,42,5,5,202240,O,O80,P803292,P803678,7,1,21,9,42,5,0,0,0,5,5,5,56,17.5,12.1,3,.,0
P808489,2002,202240,O,O80,P803292,P803678,.,.,P803678,21,9,42,5,5,202240,O,O80,P803292,P803678,7,1,21,9,42,5,0,0,0,5,5,5,56,17.5,12.5,3,.,0
P808490,2002,202240,O,O80,P803292,P803678,.,.,P803678,21,9,42,5,5,202240,O,O80,P803292,P803678,7,1,21,9,42,5,0,0,0,5,5,5,56,16.6,10.9,3,.,0
P808491,2002,202240,O,O80,P803292,P803678,.,.,P803678,21,9,42,5,5,202240,O,O80,P803292,P803678,7,1,21,9,42,5,0,0,0,5,5,5,56,17.7,11.9,3,.,0
